container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	white	{'base_color':'white','outline_color':'black'}	7x38	30AWG	crosslinked modified ETFE	0.0007lbs/ft	M22759/33 slash-sheet weight, lbs/1000 ft (Glenair wire-diameter lookup tables, https://www.glenair.com/guardian-conduit-system/pdf/wire-diameter-lookup-tables.pdf)	silver-coated high-strength copper alloy	0.024in	117.4ohm/1000ft	200C	600V
