container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	yellow	{'base_color':'yellow'}	19x38	26AWG	extruded ETFE, thin wall	0.0014lbs/ft	M22759/18 slash-sheet max weight, lbs/1000 ft (Glenair M22759 wires catalog, https://www.glenair.com/wire-and-cable/m22759-wires/pdf/m22759-wires.pdf)	tin-coated copper	0.032in	41.3ohm/1000ft	150C	600V
