product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M83513_03-B11N		1					8/16/26	8/16/26		de230f9fc18e50cdb046566cccd8f1979fd23aa5	K SHUTT			
