container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	black	{'base_color':'black'}	7x36	28AWG	extruded PTFE, medium weight	0.0014lbs/ft	M22759/11 slash-sheet max weight, lbs/1000 ft (Glenair M22759 wires / Ryan Electronics, https://www.ryanelectronics.com/products/m2275911/)	silver-coated copper	0.033in	63.8ohm/1000ft	200C	600V
