container	identifier	appearance	component_wire	construction	gauge	insulation material	material	od	resistance	temperature rating	voltage rating	wire number
conductors	white	{'base_color':'white','outline_color':'black'}	M22759/18-24	19x36	24AWG	ETFE, extruded, thin wall	tin-coated copper	0.036in	26.2ohm/1000ft	150C	600V	1
