container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	white/brown	{'base_color':'white','outline_color':'black','parallelstripe':['brown']}	19x36	24AWG	crosslinked modified ETFE	0.0020lbs/ft	M22759/33 slash-sheet weight, lbs/1000 ft (Glenair wire-diameter lookup tables, https://www.glenair.com/guardian-conduit-system/pdf/wire-diameter-lookup-tables.pdf)	silver-coated high-strength copper alloy	0.037in	28.4ohm/1000ft	200C	600V
