product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	D38999_26FG27PN		1					2/3/26	2/3/26		2a403ba7f8518826d899284dd9bc9c7da882d3cf	K SHUTT			
