project_type	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
cable	mil spec	M22759_11-24-9	CABLE, HOOKUP WIRE, MIL-DTL-22759/11, 24 AWG, 19X36 SILVER-COATED COPPER, EXTRUDED PTFE, MEDIUM WEIGHT, 600 V, 200 C, WHITE	1			https://github.com/harnice/harnice-aerospace-library	M22759/	8/22/26	8/22/26		24c583b2a1036bf0a3a4c832c5ac5a4fc2d00fa4	K SHUTT			
