project_type	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
cable	mil spec	M22759_33-24-91	CABLE, HOOKUP WIRE, MIL-DTL-22759/33, 24 AWG, 19X36 SILVER-COATED HIGH-STRENGTH COPPER ALLOY, CROSSLINKED MODIFIED ETFE, 600 V, 200 C, WHITE / BROWN	1			https://github.com/harnice/harnice-aerospace-library	M22759	8/22/26	8/22/26		78173452481c922b3bd6f7b788169685f932d5d4	K SHUTT			
