container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	white/yellow	{'base_color':'white','outline_color':'black','parallelstripe':['yellow']}	19x34	22AWG	extruded PTFE, medium weight	0.0037lbs/ft	M22759/11 slash-sheet max weight, lbs/1000 ft (Glenair M22759 wires / Ryan Electronics, https://www.ryanelectronics.com/products/m2275911/)	silver-coated copper	0.049in	15.1ohm/1000ft	200C	600V
