container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	black	{'base_color':'black'}	19x30	18AWG	extruded ETFE, thin wall	0.0069lbs/ft	M22759/18 slash-sheet max weight, lbs/1000 ft (Glenair M22759 wires catalog, https://www.glenair.com/wire-and-cable/m22759-wires/pdf/m22759-wires.pdf)	tin-coated copper	0.061in	6.23ohm/1000ft	150C	600V
