container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	white/gray	{'base_color':'white','outline_color':'black','parallelstripe':['gray']}	37x26	10AWG	crosslinked modified ETFE, dual wall	0.0324lbs/ft	M22759/41 slash-sheet max weight, lbs/1000 ft (Glenair GS22759-41, https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf)	nickel-coated copper	0.134in	1.24ohm/1000ft	200C	600V
