product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	Omega	OST-K-M		1			https://github.com/harnice/harnice-aerospace-library		8/18/26	8/18/26		82df2cd6b02f9ed13ba2db8476ff9b972ceb0a70	K SHUTT			
