product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M83513_04-F06A		1					8/16/26	8/16/26		9c7e7eee2598ee9bb389460a001676e3ee9999f7	K SHUTT			
