product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M85049-88_25W03		1			https://github.com/harnice/harnice-aerospace-connector-library		8/7/26	8/16/26		4a3481e2d650a96b63d50db66cc20e65e50d2471	K SHUTT			
