container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	white/gray	{'base_color':'white','outline_color':'black','parallelstripe':['gray']}	7x36	28AWG	crosslinked modified ETFE	0.0009lbs/ft	M22759/33 slash-sheet weight, lbs/1000 ft (Glenair wire-diameter lookup tables, https://www.glenair.com/guardian-conduit-system/pdf/wire-diameter-lookup-tables.pdf)	silver-coated high-strength copper alloy	0.027in	74.4ohm/1000ft	200C	600V
