product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M83513_04-C02C		1					8/16/26	8/16/26		1c05a60f1224b5d79935966d15fb49741f0861d1	K SHUTT			
