product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M85049-90_15Z02		1			https://github.com/harnice/harnice-D38999		8/7/26	8/10/26		a1356d4b8eff0b9e15a47ec1df64b5e363e9e22c	K SHUTT			
