container	identifier	appearance	construction	gauge	insulation material	mass	mass_source	material	od	resistance	temperature rating	voltage rating
	gray	{'base_color':'gray'}	19x29	16AWG	crosslinked modified ETFE, dual wall	0.0090lbs/ft	M22759/41 slash-sheet max weight, lbs/1000 ft (Glenair GS22759-41, https://www.glenair.com/wire-and-cable/pdf/mil-star/gs22759-41.pdf)	nickel-coated copper	0.077in	4.76ohm/1000ft	200C	600V
