product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	M85049-90_N13Z02		1			https://github.com/harnice/harnice-aerospace-connector-library		8/7/26	8/16/26		ab39fde6dcfe3d066b7e611b08fc3ca12ca1c2ca	K SHUTT			
