product	mfg	pn	desc	rev	status	releaseticket	library_repo	library_subpath	datestarted	datemodified	datereleased	git_hash_of_harnice_src	drawnby	checkedby	revisionupdates	affectedinstances
part	mil spec	D38999_26ZA35SA		1					2/3/26	8/16/26		be696a7da9797de1be937399404d4b8f471950f8	K SHUTT			
